Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Amount,Merchant_Category,Transaction_Type,Customer_Age,Account_Tenure,Num_Transactions_Last_24H,Location_Match,Fraud
TXN0004459,1431,2025-01-29 01:00:00,412.04,Entertainment,Online,53.0,0.0,1.0,1,No
TXN0004460,1748,2025-01-28 12:00:00,1032.79,Grocery,POS,36.0,,3.0,1,No
TXN0004461,1851,2025-01-06 02:00:00,316.79,Travel,POS,34.0,3.0,2.0,1,No
TXN0004462,1823,2025-01-28 04:00:00,1309.42,Electronics,ATM,22.0,9.0,1.0,1,No
TXN0004463,1688,2025-01-08 13:00:00,1348.0,Entertainment,POS,56.0,6.0,8.0,1,No
TXN0004464,1652,2025-01-11 16:00:00,1702.63,Fuel,POS,35.0,1.0,1.0,1,No
TXN0004465,1700,2025-01-25 21:00:00,589.96,Healthcare,POS,24.0,10.0,8.0,1,No
TXN0004466,1997,2025-01-25 06:00:00,623.9,Healthcare,Online,34.0,1.0,5.0,1,No
TXN0004467,1048,2025-01-12 04:00:00,1962.35,Fuel,Online,56.0,0.0,4.0,1,No
TXN0004468,1301,2025-01-21 12:00:00,,Electronics,Online,53.0,9.0,8.0,1,No
TXN0004469,1880,2025-01-08 11:00:00,2225.61,Grocery,Online,57.0,1.0,8.0,1,No
TXN0004470,1189,2025-01-07 04:00:00,738.05,Electronics,Online,62.0,12.0,8.0,1,No
TXN0004471,1135,2025-01-22 13:00:00,741.55,Electronics,Online,21.0,14.0,3.0,1,No
TXN0004472,1554,2025-01-07 03:00:00,1621.4,Fashion,Online,55.0,6.0,8.0,1,No
TXN0004473,1403,2025-01-29 07:00:00,1474.7,Entertainment,Online,42.0,8.0,1.0,1,No
TXN0004474,1891,2025-01-01 08:00:00,,Healthcare,Online,22.0,5.0,4.0,1,No
TXN0004475,1864,2025-01-08 09:00:00,254.35,Grocery,POS,47.0,,5.0,0,No
TXN0004476,1601,2025-01-17 10:00:00,1466.82,Fashion,POS,29.0,1.0,6.0,0,No
TXN0004477,1806,2025-01-27 03:00:00,1177.01,Fuel,POS,21.0,11.0,,1,No
TXN0004478,1340,2025-01-26 07:00:00,661.64,Electronics,Online,41.0,14.0,5.0,1,No
TXN0004479,1756,2025-01-14 18:00:00,2140.74,Fuel,Online,46.0,9.0,5.0,1,No
TXN0004480,1944,2025-01-03 07:00:00,1317.67,Healthcare,Online,26.0,14.0,9.0,1,No
TXN0004481,1703,2025-01-09 14:00:00,1168.58,Fashion,Online,21.0,9.0,3.0,1,No
TXN0004482,1317,2025-01-05 08:00:00,1427.0,Entertainment,POS,68.0,12.0,,1,No
TXN0004483,1617,2025-01-23 18:00:00,335.82,,Online,41.0,8.0,2.0,1,No
TXN0004484,1362,2025-01-31 00:00:00,575.7,Grocery,POS,31.0,6.0,8.0,1,No
TXN0004485,1821,2025-01-15 18:00:00,1033.69,Entertainment,POS,22.0,10.0,5.0,1,No
TXN0004486,1381,2025-01-28 10:00:00,1358.2,Electronics,Online,35.0,0.0,5.0,1,No
TXN0004487,1232,2025-01-21 08:00:00,1837.32,Grocery,POS,59.0,11.0,6.0,1,Yes
TXN0004488,1776,2025-01-25 16:00:00,757.54,Fashion,Online,36.0,8.0,9.0,1,No
TXN0004489,1343,2025-01-21 22:00:00,643.35,Entertainment,Online,29.0,1.0,7.0,1,No
TXN0004490,1548,2025-01-03 01:00:00,1450.71,Fashion,POS,35.0,3.0,5.0,0,No
TXN0004491,1816,2025-01-04 14:00:00,1132.05,Grocery,ATM,34.0,8.0,5.0,1,No
TXN0004492,1552,2025-01-30 06:00:00,239.36,Fashion,POS,47.0,3.0,9.0,1,No
TXN0004493,1528,2025-01-13 14:00:00,740.81,Entertainment,ATM,41.0,2.0,9.0,1,No
TXN0004494,1855,2025-01-01 00:00:00,1109.12,Travel,Online,28.0,0.0,2.0,1,No
TXN0004495,1788,2025-01-16 20:00:00,1122.9,,Online,52.0,6.0,7.0,1,No
TXN0004496,1818,2025-01-28 01:00:00,1244.93,Electronics,Online,40.0,14.0,1.0,1,No
TXN0004497,1570,2025-01-27 23:00:00,549.84,Healthcare,Online,34.0,5.0,4.0,1,No
TXN0004498,1934,2025-01-16 01:00:00,1134.49,,Online,18.0,9.0,2.0,1,No
TXN0004499,1182,2025-01-16 20:00:00,1673.54,Entertainment,POS,32.0,3.0,9.0,1,No
TXN0004500,1040,2025-01-28 17:00:00,50.0,Fashion,POS,49.0,5.0,6.0,1,No
TXN0004501,1550,2025-01-07 17:00:00,1058.81,Entertainment,ATM,26.0,5.0,4.0,1,No
TXN0004502,1396,2025-01-01 18:00:00,369.01,Grocery,ATM,32.0,12.0,3.0,1,No
TXN0004503,1703,2025-01-11 02:00:00,1183.88,Grocery,Online,45.0,3.0,4.0,1,No
TXN0004504,1778,2025-01-06 08:00:00,447.61,Fashion,POS,41.0,13.0,2.0,1,No
TXN0004505,1493,2025-01-08 07:00:00,1267.04,Electronics,Online,52.0,12.0,5.0,1,No
TXN0004506,1658,2025-01-18 00:00:00,2013.32,Fashion,Online,39.0,5.0,9.0,1,No
TXN0004507,1906,2025-01-04 11:00:00,710.27,Electronics,POS,44.0,9.0,6.0,1,No
TXN0004508,1332,2025-01-16 15:00:00,782.78,Fashion,Online,36.0,10.0,2.0,1,No
TXN0004509,1126,2025-01-10 05:00:00,965.07,Fashion,POS,62.0,7.0,6.0,1,No
TXN0004510,1557,2025-01-14 12:00:00,1359.34,Fashion,POS,29.0,12.0,9.0,1,No
TXN0004511,1556,2025-01-19 18:00:00,,Grocery,POS,37.0,,4.0,0,No
TXN0004512,1000,2025-01-18 07:00:00,1009.89,Electronics,ATM,18.0,3.0,1.0,1,No
TXN0004513,1167,2025-01-28 08:00:00,865.25,Fuel,POS,38.0,9.0,2.0,0,No
TXN0004514,1619,2025-01-19 12:00:00,966.74,Fashion,Online,66.0,12.0,5.0,1,No
TXN0004515,1018,2025-01-26 17:00:00,,Healthcare,Online,62.0,11.0,7.0,1,No
TXN0004516,1331,2025-01-14 12:00:00,1475.53,Healthcare,Online,18.0,,8.0,1,No
TXN0004517,1583,2025-01-22 18:00:00,461.6,Entertainment,Online,27.0,14.0,3.0,1,No
TXN0004518,1455,2025-01-07 21:00:00,1363.25,Entertainment,POS,64.0,0.0,9.0,1,No
TXN0004519,1956,2025-01-30 11:00:00,2772.88,Grocery,Online,49.0,3.0,2.0,1,No
TXN0004520,1108,2025-01-28 10:00:00,,Travel,ATM,56.0,10.0,4.0,1,No
TXN0004521,1267,2025-01-10 21:00:00,879.07,,POS,39.0,9.0,4.0,1,No
TXN0004522,1444,2025-01-01 12:00:00,1265.95,Grocery,Online,35.0,9.0,6.0,1,No
TXN0004523,1239,2025-01-11 16:00:00,1183.21,Travel,Online,65.0,11.0,,1,No
TXN0004524,1928,2025-01-22 09:00:00,1429.73,,Online,63.0,13.0,3.0,1,No
TXN0004525,1300,2025-01-09 17:00:00,988.89,Entertainment,Online,49.0,8.0,9.0,1,No
TXN0004526,1601,2025-01-21 03:00:00,1065.43,Healthcare,POS,44.0,,,1,No
TXN0004527,1102,2025-01-16 04:00:00,834.59,Fashion,Online,,10.0,2.0,1,No
TXN0004528,1987,2025-01-10 08:00:00,1747.72,Electronics,POS,35.0,3.0,6.0,1,No
TXN0004529,1249,2025-01-09 01:00:00,1355.49,Entertainment,Online,56.0,11.0,3.0,1,No
TXN0004530,1452,2025-01-09 03:00:00,1359.28,Fashion,POS,66.0,6.0,8.0,1,No
TXN0004531,1519,2025-01-17 15:00:00,1809.19,Healthcare,POS,46.0,9.0,3.0,0,No
TXN0004532,1152,2025-01-03 08:00:00,1816.59,Electronics,Online,,2.0,5.0,1,No
TXN0004533,1858,2025-01-27 00:00:00,1722.25,Travel,Online,61.0,8.0,4.0,1,No
TXN0004534,1173,2025-01-09 20:00:00,1801.58,Travel,POS,25.0,9.0,4.0,1,No
TXN0004535,1342,2025-01-12 14:00:00,1981.33,Healthcare,ATM,48.0,3.0,2.0,1,No
TXN0004536,1669,2025-01-16 19:00:00,716.69,Electronics,Online,51.0,1.0,8.0,1,No
TXN0004537,1430,2025-01-05 20:00:00,1050.66,Fashion,Online,24.0,9.0,3.0,1,No
TXN0004538,1726,2025-01-19 18:00:00,1554.47,Healthcare,Online,53.0,4.0,4.0,1,No
TXN0004539,1688,2025-01-25 22:00:00,757.24,Travel,Online,35.0,1.0,6.0,1,No
TXN0004540,1686,2025-01-18 01:00:00,1018.37,Healthcare,Online,55.0,13.0,9.0,1,No
TXN0004541,1851,2025-01-16 06:00:00,1297.21,Fashion,Online,26.0,9.0,4.0,1,No
TXN0004542,1849,2025-01-05 16:00:00,1084.93,Grocery,POS,26.0,5.0,3.0,1,No
TXN0004543,1657,2025-01-07 19:00:00,1233.01,Fuel,Online,63.0,10.0,5.0,1,Yes
TXN0004544,1961,2025-01-01 03:00:00,627.3,Fuel,Online,25.0,9.0,9.0,1,No
TXN0004545,1323,2025-01-27 05:00:00,1181.12,Entertainment,Online,68.0,0.0,1.0,1,No
TXN0004546,1989,2025-01-01 22:00:00,1267.01,Fuel,POS,52.0,13.0,5.0,1,No
TXN0004547,1672,2025-01-26 01:00:00,,Grocery,Online,35.0,5.0,,1,No
TXN0004548,1638,2025-01-04 19:00:00,1065.69,,ATM,22.0,3.0,5.0,1,No
TXN0004549,1419,2025-01-20 12:00:00,874.87,Entertainment,POS,31.0,2.0,7.0,1,No
TXN0004550,1593,2025-01-07 10:00:00,1556.47,Electronics,Online,45.0,1.0,7.0,1,No
TXN0004551,1484,2025-01-27 02:00:00,50.0,Healthcare,Online,47.0,6.0,7.0,1,No
TXN0004552,1658,2025-01-09 14:00:00,1041.33,Fashion,POS,21.0,8.0,1.0,1,No
TXN0004553,1750,2025-01-04 08:00:00,943.14,Grocery,POS,56.0,,9.0,1,No
TXN0004554,1411,2025-01-26 14:00:00,1330.46,Entertainment,POS,37.0,2.0,7.0,1,No
TXN0004555,1935,2025-01-21 02:00:00,1823.11,Travel,POS,42.0,5.0,4.0,1,No
TXN0004556,1083,2025-01-25 15:00:00,1975.64,Fuel,POS,45.0,8.0,4.0,1,No
TXN0004557,1112,2025-01-17 22:00:00,1323.47,Fuel,Online,29.0,1.0,2.0,1,No
TXN0004558,1736,2025-01-05 06:00:00,424.16,Fashion,POS,19.0,6.0,6.0,0,No
TXN0004559,1331,2025-01-10 23:00:00,942.91,,POS,60.0,4.0,3.0,1,No
TXN0004560,1377,2025-01-12 00:00:00,997.72,Fuel,Online,31.0,4.0,1.0,1,No
TXN0004561,1754,2025-01-02 08:00:00,1383.61,Fashion,POS,39.0,10.0,5.0,0,No
TXN0004562,1654,2025-01-02 10:00:00,1228.12,Fashion,POS,48.0,6.0,6.0,1,No
TXN0004563,1040,2025-01-11 08:00:00,855.85,Entertainment,Online,40.0,8.0,5.0,1,No
TXN0004564,1934,2025-01-03 01:00:00,574.18,Grocery,Online,65.0,3.0,5.0,1,No
TXN0004565,1769,2025-01-12 15:00:00,765.71,Grocery,Online,37.0,8.0,8.0,1,No
TXN0004566,1958,2025-01-07 07:00:00,747.33,Fuel,Online,55.0,14.0,1.0,1,No
TXN0004567,1796,2025-01-28 10:00:00,2010.79,Entertainment,Online,21.0,13.0,8.0,1,No
TXN0004568,1104,2025-01-23 22:00:00,815.17,Fashion,Online,,12.0,7.0,1,No
TXN0004569,1201,2025-01-30 04:00:00,1230.07,Fashion,Online,41.0,10.0,1.0,1,No
TXN0004570,1449,2025-01-23 08:00:00,1684.22,Fuel,Online,42.0,9.0,9.0,1,No
TXN0004571,1818,2025-01-10 13:00:00,1297.45,Electronics,POS,18.0,8.0,4.0,1,No
TXN0004572,1842,2025-01-28 16:00:00,657.0,Travel,Online,24.0,12.0,7.0,1,No
TXN0004573,1972,2025-01-12 23:00:00,1692.54,Healthcare,Online,48.0,3.0,3.0,1,No
TXN0004574,1265,2025-01-17 10:00:00,1377.09,Healthcare,Online,29.0,2.0,,1,No
TXN0004575,1909,2025-01-19 20:00:00,107.26,Fuel,POS,59.0,1.0,4.0,1,No
TXN0004576,1209,2025-01-26 19:00:00,1822.86,Entertainment,Online,22.0,8.0,2.0,1,Yes
TXN0004577,1562,2025-01-02 08:00:00,1636.69,Healthcare,Online,61.0,11.0,2.0,1,No
TXN0004578,1117,2025-01-16 02:00:00,1369.25,Grocery,Online,67.0,1.0,8.0,1,No
TXN0004579,1712,2025-01-05 14:00:00,2017.38,Entertainment,ATM,59.0,5.0,8.0,1,No
TXN0004580,1376,2025-01-06 00:00:00,1625.23,Entertainment,POS,55.0,4.0,1.0,1,No
TXN0004581,1550,2025-01-01 15:00:00,1763.97,,Online,29.0,13.0,6.0,1,No
TXN0004582,1539,2025-01-22 18:00:00,,Electronics,Online,56.0,4.0,9.0,1,No
TXN0004583,1770,2025-01-30 18:00:00,1578.52,Fuel,Online,35.0,3.0,9.0,1,No
TXN0004584,1083,2025-01-30 17:00:00,304.56,Grocery,Online,19.0,5.0,,1,No
TXN0004585,1453,2025-01-05 01:00:00,364.27,Fuel,POS,27.0,4.0,8.0,1,No
TXN0004586,1666,2025-01-05 19:00:00,1625.42,Fuel,Online,32.0,,8.0,1,No
TXN0004587,1628,2025-01-20 14:00:00,1815.83,Entertainment,POS,47.0,3.0,4.0,1,No
TXN0004588,1513,2025-01-19 06:00:00,847.41,Fashion,Online,61.0,,4.0,1,No
TXN0004589,1604,2025-01-12 16:00:00,,Travel,POS,34.0,8.0,5.0,1,No
TXN0004590,1677,2025-01-15 12:00:00,1331.33,Travel,Online,21.0,12.0,7.0,1,No
TXN0004591,1386,2025-01-10 15:00:00,473.97,Fuel,Online,24.0,5.0,1.0,1,No
TXN0004592,1911,2025-01-05 14:00:00,1115.55,Travel,POS,58.0,10.0,9.0,1,No
TXN0004593,1349,2025-01-15 15:00:00,1022.45,Travel,Online,48.0,9.0,3.0,1,No
TXN0004594,1295,2025-01-01 11:00:00,,Healthcare,POS,68.0,9.0,4.0,0,No
TXN0004595,1257,2025-01-21 07:00:00,2142.22,Entertainment,POS,56.0,12.0,7.0,1,No
TXN0004596,1080,2025-01-23 04:00:00,883.0,Healthcare,Online,51.0,9.0,5.0,1,No
TXN0004597,1936,2025-01-27 14:00:00,1226.7,Fashion,POS,23.0,12.0,5.0,1,No
TXN0004598,1267,2025-01-12 20:00:00,543.92,Electronics,Online,67.0,2.0,,1,No
TXN0004599,1418,2025-01-27 08:00:00,1670.19,Entertainment,Online,55.0,9.0,2.0,1,No
TXN0004600,1234,2025-01-27 11:00:00,1110.21,,POS,62.0,5.0,5.0,1,No
TXN0004601,1832,2025-01-23 16:00:00,1789.15,Grocery,POS,68.0,13.0,2.0,1,No
TXN0004602,1310,2025-01-17 07:00:00,50.0,Healthcare,Online,51.0,0.0,1.0,1,No
TXN0004603,1812,2025-01-08 01:00:00,1170.93,Fuel,POS,61.0,4.0,3.0,1,No
TXN0004604,1974,2025-01-04 04:00:00,1266.06,Travel,ATM,32.0,9.0,1.0,1,No
TXN0004605,1985,2025-01-13 08:00:00,1655.76,Fashion,Online,31.0,5.0,,1,No
TXN0004606,1356,2025-01-14 17:00:00,879.0,Electronics,POS,23.0,14.0,8.0,1,No
TXN0004607,1212,2025-01-03 14:00:00,1593.41,Healthcare,POS,67.0,10.0,8.0,1,Yes
TXN0004608,1573,2025-01-12 05:00:00,936.28,Fuel,ATM,54.0,7.0,7.0,1,No
TXN0004609,1048,2025-01-09 23:00:00,1246.88,,Online,67.0,10.0,7.0,1,No
TXN0004610,1126,2025-01-08 21:00:00,1660.98,Fuel,POS,49.0,14.0,2.0,1,No
TXN0004611,1222,2025-01-04 02:00:00,735.12,Fashion,Online,20.0,14.0,9.0,1,No
TXN0004612,1920,2025-01-29 13:00:00,1570.29,Healthcare,POS,20.0,8.0,7.0,1,No
TXN0004613,1278,2025-01-22 05:00:00,1367.45,Fashion,POS,39.0,10.0,5.0,1,No
TXN0004614,1407,2025-01-25 02:00:00,1033.16,Entertainment,Online,39.0,2.0,4.0,1,No
TXN0004615,1504,2025-01-04 20:00:00,,Travel,Online,27.0,1.0,8.0,1,No
TXN0004616,1293,2025-01-03 04:00:00,149.59,Fashion,POS,68.0,12.0,5.0,1,No
TXN0004617,1795,2025-01-21 15:00:00,1159.87,Electronics,POS,20.0,,,1,No
TXN0004618,1276,2025-01-04 21:00:00,1034.0,Fashion,Online,29.0,7.0,4.0,1,No
TXN0004619,1437,2025-01-27 00:00:00,1519.57,Entertainment,Online,46.0,10.0,2.0,1,No
TXN0004620,1106,2025-01-10 12:00:00,1469.0,Grocery,POS,65.0,7.0,7.0,1,No
TXN0004621,1657,2025-01-11 09:00:00,1735.06,Entertainment,Online,34.0,,2.0,1,No
TXN0004622,1419,2025-01-17 06:00:00,1753.36,Fashion,Online,24.0,3.0,7.0,1,No
TXN0004623,1610,2025-01-31 00:00:00,2777.77,Fuel,ATM,30.0,2.0,7.0,1,No
TXN0004624,1428,2025-01-08 13:00:00,1456.83,Healthcare,Online,19.0,9.0,1.0,1,No
TXN0004625,1374,2025-01-12 02:00:00,,Grocery,Online,21.0,1.0,3.0,1,No
TXN0004626,1072,2025-01-12 16:00:00,1613.1,Healthcare,Online,27.0,3.0,3.0,0,No
TXN0004627,1948,2025-01-28 18:00:00,2002.95,Fuel,POS,56.0,5.0,6.0,1,No
TXN0004628,1997,2025-01-04 10:00:00,1437.45,Electronics,Online,41.0,10.0,3.0,1,No
TXN0004629,1633,2025-01-08 17:00:00,137.85,Travel,POS,34.0,13.0,9.0,1,No
TXN0004630,1029,2025-01-28 02:00:00,1477.68,Electronics,POS,69.0,10.0,5.0,1,No
TXN0004631,1187,2025-01-24 14:00:00,885.06,Grocery,Online,23.0,4.0,6.0,1,No
TXN0004632,1363,2025-01-23 02:00:00,539.04,Fuel,POS,36.0,2.0,6.0,1,No
TXN0004633,1865,2025-01-15 11:00:00,1293.34,Fuel,Online,22.0,1.0,8.0,1,No
TXN0004634,1799,2025-01-18 14:00:00,437.09,Travel,POS,49.0,8.0,3.0,1,No
TXN0004635,1450,2025-01-19 21:00:00,1711.57,Fashion,Online,27.0,14.0,9.0,1,No
TXN0004636,1194,2025-01-12 02:00:00,1565.44,Grocery,POS,26.0,0.0,7.0,1,No
TXN0004637,1155,2025-01-22 02:00:00,1156.67,Travel,Online,44.0,8.0,6.0,1,No
TXN0004638,1171,2025-01-06 21:00:00,924.96,Entertainment,Online,30.0,0.0,1.0,1,No
TXN0004639,1846,2025-01-14 03:00:00,1107.95,Entertainment,ATM,36.0,,4.0,1,No
TXN0004640,1040,2025-01-29 03:00:00,694.54,Healthcare,Online,38.0,13.0,5.0,0,No
TXN0004641,1062,2025-01-10 15:00:00,1161.48,Travel,POS,41.0,6.0,2.0,1,No
TXN0004642,1022,2025-01-13 08:00:00,,Healthcare,Online,55.0,5.0,1.0,1,No
TXN0004643,1359,2025-01-24 19:00:00,1244.35,Entertainment,Online,21.0,6.0,2.0,1,No
TXN0004644,1074,2025-01-01 21:00:00,1257.11,Entertainment,POS,41.0,14.0,8.0,1,No
TXN0004645,1559,2025-01-16 23:00:00,1622.57,Healthcare,Online,52.0,2.0,6.0,1,No
TXN0004646,1671,2025-01-06 05:00:00,1349.91,Fuel,POS,20.0,13.0,2.0,1,No
TXN0004647,1824,2025-01-05 06:00:00,1688.67,Travel,Online,21.0,2.0,9.0,0,No
TXN0004648,1117,2025-01-05 13:00:00,1473.52,Fuel,Online,54.0,12.0,8.0,1,No
TXN0004649,1611,2025-01-24 17:00:00,1718.26,Entertainment,POS,57.0,10.0,4.0,1,No
TXN0004650,1379,2025-01-20 15:00:00,2510.71,Fuel,Online,65.0,,7.0,1,No
TXN0004651,1928,2025-01-03 16:00:00,1410.01,Electronics,Online,52.0,3.0,3.0,0,No
TXN0004652,1919,2025-01-20 15:00:00,1292.01,Electronics,POS,48.0,11.0,6.0,1,No
TXN0004653,1678,2025-01-24 17:00:00,1793.52,Fuel,Online,61.0,1.0,,1,No
TXN0004654,1289,2025-01-28 21:00:00,965.88,,Online,42.0,9.0,3.0,1,No
TXN0004655,1439,2025-01-04 03:00:00,1140.41,Healthcare,POS,57.0,7.0,9.0,1,No
TXN0004656,1667,2025-01-01 18:00:00,1410.5,Fuel,POS,30.0,2.0,6.0,1,No
TXN0004657,1932,2025-01-16 23:00:00,1236.21,Grocery,Online,21.0,6.0,8.0,1,Yes
TXN0004658,1006,2025-01-08 21:00:00,1233.96,Travel,POS,63.0,6.0,4.0,1,No
TXN0004659,1195,2025-01-15 23:00:00,1649.89,Grocery,POS,31.0,11.0,4.0,1,No
TXN0004660,1420,2025-01-19 19:00:00,351.97,Electronics,POS,30.0,8.0,8.0,1,No
TXN0004661,1567,2025-01-04 06:00:00,2216.73,Grocery,Online,44.0,5.0,7.0,1,No
TXN0004662,1832,2025-01-25 19:00:00,1442.95,Fashion,ATM,23.0,0.0,,1,No
TXN0004663,1192,2025-01-08 03:00:00,999.87,Fashion,Online,34.0,7.0,2.0,1,No
TXN0004664,1558,2025-01-09 19:00:00,2014.03,Electronics,POS,53.0,0.0,6.0,1,No
TXN0004665,1147,2025-01-19 12:00:00,1251.77,Grocery,POS,57.0,2.0,1.0,1,No
TXN0004666,1786,2025-01-07 04:00:00,1264.95,Travel,POS,66.0,10.0,7.0,1,No
TXN0004667,1668,2025-01-01 09:00:00,1092.65,Electronics,POS,52.0,4.0,9.0,1,No
TXN0004668,1201,2025-01-23 13:00:00,1933.85,Fashion,Online,,7.0,5.0,1,No
TXN0004669,1443,2025-01-03 06:00:00,1195.32,Electronics,Online,,8.0,5.0,1,No
TXN0004670,1913,2025-01-27 14:00:00,920.79,Grocery,POS,19.0,14.0,7.0,1,No
TXN0004671,1987,2025-01-08 11:00:00,1699.39,Grocery,Online,30.0,6.0,5.0,1,No
TXN0004672,1418,2025-01-16 20:00:00,1791.48,Grocery,POS,69.0,8.0,4.0,1,No
TXN0004673,1426,2025-01-18 13:00:00,2003.3,Healthcare,Online,19.0,10.0,1.0,1,No
TXN0004674,1478,2025-01-19 18:00:00,1516.8,Grocery,POS,69.0,2.0,6.0,1,No
TXN0004675,1474,2025-01-04 20:00:00,1773.13,Fuel,POS,45.0,12.0,9.0,1,No
TXN0004676,1125,2025-01-22 15:00:00,,Fashion,Online,60.0,4.0,4.0,1,No
TXN0004677,1394,2025-01-18 04:00:00,1712.9,Entertainment,Online,43.0,9.0,4.0,1,No
TXN0004678,1816,2025-01-17 09:00:00,1571.26,Fashion,POS,39.0,7.0,5.0,1,No
TXN0004679,1880,2025-01-14 18:00:00,1465.23,,Online,64.0,11.0,6.0,1,No
TXN0004680,1805,2025-01-30 11:00:00,421.44,Fashion,POS,60.0,0.0,3.0,1,No
TXN0004681,1575,2025-01-19 00:00:00,,Fashion,POS,20.0,,9.0,1,No
TXN0004682,1324,2025-01-07 18:00:00,1177.14,Electronics,Online,,6.0,1.0,1,No
TXN0004683,1391,2025-01-02 15:00:00,1465.8,Entertainment,POS,29.0,,6.0,1,No
TXN0004684,1929,2025-01-04 12:00:00,2400.37,Entertainment,Online,41.0,12.0,6.0,1,No
TXN0004685,1687,2025-01-25 13:00:00,1629.62,Grocery,Online,22.0,12.0,8.0,0,No
TXN0004686,1627,2025-01-04 18:00:00,794.99,Fuel,Online,37.0,9.0,5.0,1,No
TXN0004687,1439,2025-01-21 03:00:00,959.88,Fuel,POS,56.0,11.0,9.0,1,No
TXN0004688,1203,2025-01-17 00:00:00,1894.93,Electronics,ATM,56.0,9.0,9.0,1,No
TXN0004689,1485,2025-01-09 00:00:00,937.89,Fuel,Online,30.0,14.0,2.0,1,No
TXN0004690,1832,2025-01-11 12:00:00,1709.35,Electronics,Online,,11.0,5.0,1,No
TXN0004691,1030,2025-01-28 06:00:00,1258.61,Entertainment,Online,62.0,5.0,7.0,0,No
TXN0004692,1387,2025-01-11 03:00:00,1116.81,Entertainment,POS,29.0,0.0,2.0,1,No
TXN0004693,1624,2025-01-30 10:00:00,945.47,Entertainment,Online,30.0,1.0,7.0,1,No
TXN0004694,1876,2025-01-12 05:00:00,50.0,Fuel,POS,27.0,,9.0,1,No
TXN0004695,1433,2025-01-01 18:00:00,1469.88,Fashion,Online,50.0,1.0,8.0,1,No
TXN0004696,1836,2025-01-02 15:00:00,673.94,Entertainment,POS,57.0,13.0,9.0,1,No
TXN0004697,1925,2025-01-26 09:00:00,490.82,Travel,POS,33.0,9.0,4.0,1,No
TXN0004698,1375,2025-01-22 11:00:00,1323.89,Grocery,ATM,62.0,0.0,8.0,1,No
TXN0004699,1343,2025-01-02 08:00:00,1714.77,Travel,Online,52.0,5.0,9.0,1,No
TXN0004700,1442,2025-01-29 04:00:00,351.6,Fashion,POS,20.0,7.0,2.0,1,No
TXN0004701,1578,2025-01-19 17:00:00,1701.7,Healthcare,POS,22.0,7.0,3.0,1,No
TXN0004702,1074,2025-01-23 10:00:00,748.4,Electronics,POS,43.0,12.0,1.0,0,No
TXN0004703,1556,2025-01-29 12:00:00,1524.47,Fuel,Online,28.0,12.0,1.0,0,No
TXN0004704,1771,2025-01-27 00:00:00,1489.47,Fuel,ATM,24.0,7.0,6.0,1,No
TXN0004705,1665,2025-01-26 06:00:00,1096.68,Fashion,Online,27.0,10.0,1.0,1,No
TXN0004706,1154,2025-01-14 06:00:00,1214.94,Fuel,Online,59.0,5.0,,1,No
TXN0004707,1429,2025-01-27 21:00:00,1001.9,Fashion,Online,69.0,,,1,No
TXN0004708,1362,2025-01-06 03:00:00,1331.77,Travel,POS,51.0,,9.0,0,No
TXN0004709,1447,2025-01-16 11:00:00,1327.35,Healthcare,POS,,0.0,6.0,1,No
TXN0004710,1986,2025-01-15 14:00:00,738.06,Electronics,Online,25.0,1.0,4.0,1,No
TXN0004711,1233,2025-01-14 10:00:00,521.08,Fuel,Online,48.0,4.0,1.0,1,No
TXN0004712,1562,2025-01-21 07:00:00,,Healthcare,POS,28.0,12.0,6.0,1,No
TXN0004713,1817,2025-01-19 18:00:00,1302.01,Healthcare,Online,62.0,9.0,7.0,1,No
TXN0004714,1261,2025-01-15 16:00:00,1634.92,Healthcare,ATM,24.0,4.0,5.0,1,No
TXN0004715,1826,2025-01-05 19:00:00,864.8,Grocery,POS,62.0,,6.0,1,No
TXN0004716,1124,2025-01-01 12:00:00,787.78,Healthcare,Online,19.0,13.0,8.0,1,No
TXN0004717,1910,2025-01-14 07:00:00,694.08,Entertainment,Online,,0.0,1.0,1,No
TXN0004718,1244,2025-01-07 20:00:00,1109.62,Fashion,ATM,58.0,0.0,8.0,1,No
TXN0004719,1541,2025-01-30 23:00:00,1316.22,Grocery,Online,49.0,,2.0,0,No
TXN0004720,1937,2025-01-04 12:00:00,928.09,Entertainment,Online,37.0,8.0,2.0,1,No
TXN0004721,1484,2025-01-11 07:00:00,1982.41,Grocery,Online,51.0,1.0,8.0,0,No
TXN0004722,1121,2025-01-18 23:00:00,878.93,Healthcare,Online,67.0,,,0,No
TXN0004723,1124,2025-01-24 15:00:00,1324.4,Fuel,POS,33.0,9.0,8.0,1,No
TXN0004724,1548,2025-01-29 11:00:00,758.48,,POS,42.0,3.0,5.0,1,No
TXN0004725,1169,2025-01-28 04:00:00,863.44,Fuel,ATM,29.0,,9.0,1,No
TXN0004726,1123,2025-01-27 19:00:00,1156.83,Fuel,Online,24.0,7.0,9.0,1,No
TXN0004727,1868,2025-01-20 22:00:00,783.68,Fashion,Online,56.0,4.0,8.0,1,No
TXN0004728,1034,2025-01-30 16:00:00,,Fuel,ATM,34.0,12.0,9.0,0,No
TXN0004729,1086,2025-01-16 07:00:00,1420.13,Electronics,POS,62.0,11.0,7.0,1,No
TXN0004730,1645,2025-01-15 20:00:00,1746.69,Healthcare,POS,28.0,11.0,8.0,1,No
